,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
251,G0400130105701,,,,,,,,,,,,,,,,,,,,5.0,,4.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,4.66666666667,,,,,,,,,,,,2.4,,,,,3.94736842105,,,,,,,4.5,,,,,,4.66666666667,,,,,,,3.0,,,,,2.4,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,4.28571428571,,,,,4.28571428571,,,,,,,,,,,,,,,,,,,,,,,,
252,G0400130105702,,,,3.57142857143,,,,,,3.96153846154,,,,,,,,,3.42857142857,,3.25,3.33333333333,4.75,,,,,,3.10714285714,,,,,,,,,3.08695652174,,,,,3.0,,,3.33333333333,,,,,,,,,,,,,,,3.6,,,,,,,,,,,3.17647058824,3.0,,,,,,2.69230769231,,,,,,,,,,3.5,,,3.8,,,,,,,,,,,,3.0,,3.0,,,,,,,,3.14285714286,,,,,,3.89534883721,,,,,,,,,,,,,,,3.125,,,,,,,,,3.59880239521,,,,,3.0,,,3.46666666667,,,3.6,,,3.25,,,,,,,,,,,,,,,,,,,,3.5,,,
253,G0400130105800,,,,,,,,,,,2.6,2.6,,,3.125,,,,,,4.25,3.69230769231,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,4.25,,,,,3.6,,,,,,,,,,,4.66666666667,4.66666666667,4.0,,4.0,,,,4.14814814815,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14814814815,,5.0,4.15,,,,3.52173913043,4.25,,,,,,,,,,,,,,,,,,,,,,,,4.10784313725,,,,,,,,4.05882352941,,,,3.6,,,,,,,5.0,,3.92307692308,,,3.66666666667,,,,,,,,,,,,,
254,G0400130105900,,,,3.48275862069,,,,,,,,,,,,,,,,,3.81818181818,,,,,,,,,3.48275862069,,,,,,,3.07692307692,,,4.2,,,,,,,,,5.0,,,3.48275862069,,,,,,,,,4.42519685039,4.75,,,,,3.75,,,,,4.42519685039,,,5.0,,,3.83333333333,,,,,,,5.0,,4.88888888889,,,,,4.88888888889,,,,,,,,2.38888888889,4.45833333333,,,,,4.57142857143,,,,,,3.83333333333,,3.75,4.32,,,,,3.81818181818,,,,,,,,,5.0,5.0,,,5.0,,3.32075471698,,,,,,,,4.2,3.98127340824,,2.25,,,,,,3.33333333333,,,4.42519685039,,,3.60869565217,,,,,,3.75,,,,,,,,,,,,4.75,,,,,
255,G0400130106001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,3.33333333333,,,,,,,,,,3.33333333333,,4.63,,,,,4.63,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,G0400130106002,,,,,,,,,,,,,,3.85714285714,3.85714285714,,,,,,,,,,,,,,,3.18181818182,3.93333333333,,,,,,,,,,,3.44444444444,,,,,,3.93333333333,,,,,,,4.57142857143,3.44444444444,,,,,5.0,,,,,,3.18181818182,,,4.58333333333,4.58333333333,3.6,,,,,,,5.0,,,,,,4.44444444444,,,,,,,5.0,,,,,,,,3.84,,,,5.0,,4.55555555556,,,,,,,,2.54054054054,,,,,,4.5,,,3.85714285714,4.66666666667,,,,,,,,,,,3.84,,,,,,,,,3.37226277372,,,,,4.55555555556,,,4.58333333333,,,5.0,,,,,,,,,,,,,,,,,,,,,,,3.63265306122,,,
257,G0400130106003,,3.58064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58064516129,,,,,,,,3.26086956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26086956522,,,,
258,G0400130106100,,,,,3.33333333333,,,,,,,,,,,,2.14285714286,,,,,4.66666666667,,,,,,2.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,4.31034482759,,,,,2.33333333333,,,,,,,2.6,,,,,,5.0,,,,,,,3.33333333333,,,,,,,,4.29310344828,,,,,,,,,,,,,,4.38770685579,,,,,4.66666666667,,,,,,,,,,,,,,,,4.29310344828,,,,,,3.33333333333,,,4.20483870968,,4.29310344828,,,,,,,,,,,,,,,,,,,3.90769230769,,,,,,,,,,,,,,,,
259,G0400130106200,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.21428571429,,,,,,,,,,5.0,,,,,,,4.38461538462,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,3.0,,3.0,,,,,,3.95,,,,,,,,,,,,,,3.14285714286,,,,,,,,,,,,,,,
260,G0400130106300,,4.33333333333,3.99115044248,,2.5,,,,,3.05825242718,,,,,3.0,,3.33944954128,,,4.0,3.65168539326,4.04838709677,,,,,,3.11111111111,3.75,2.2,3.11111111111,,,,,,,2.75280898876,,,,2.56862745098,,3.72881355932,,3.0,4.49275362319,,4.25,4.0,4.23853211009,,,3.53846153846,3.85714285714,,4.1724137931,,,,,4.5,,4.8,,4.04761904762,,3.78125,5.0,,,3.946875,,3.0,,2.8,,,3.95833333333,5.0,,4.51351351351,,3.7,4.1,,,,3.71698113208,,,2.73684210526,,,3.65517241379,,,,3.65517241379,3.92822966507,2.64406779661,,,2.45454545455,,4.56862745098,,,,,,,,3.89552238806,,,,,3.77,3.65168539326,4.09090909091,3.57894736842,,4.85714285714,,,,,1.91666666667,1.91666666667,,,3.16,,3.92558139535,,4.09090909091,3.55555555556,,,2.38888888889,5.0,,3.72852598091,,2.97752808989,,,4.7,4.09090909091,,4.25683060109,,,,,,3.53846153846,,,,,,,3.84269662921,4.4,,,,5.0,,,,,,4.5,3.16,3.84269662921,,4.06666666667,
261,G0400130106400,,3.75,3.78962536023,,1.25,,,,3.57142857143,,,,,,,3.34146341463,4.86363636364,,,,4.77514792899,3.65289256198,,3.83333333333,,,,3.33333333333,,,,,,,,,,,,5.0,,3.63366336634,,,,,,,,,4.86363636364,,,,,,,,,,,,,,,4.53731343284,3.0,5.0,,,,3.82317073171,,,,,,,3.73170731707,,,2.64102564103,,,5.0,,,,,,,1.25,,,,,,,,3.93984962406,,4.20833333333,,,,3.82105263158,4.77514792899,,,5.0,,,,3.90161001789,,,,,3.4854368932,4.77514792899,,,,,3.75,,,,3.5,3.5,5.0,,4.25,,3.96551724138,,,5.0,,4.77514792899,1.25,,5.0,3.86573426573,,3.8407960199,,,,,4.53731343284,4.26136363636,,,,,4.20472440945,,,3.97058823529,,,,,,,,4.6,,,,,,4.6,,,,,4.77514792899,,
262,G0400130106501,,,,4.14912280702,,3.66666666667,,4.125,,,1.65517241379,,4.25,3.34782608696,2.53571428571,,5.0,1.5,,4.625,4.14444444444,4.62,,,,,,,,3.80952380952,,,,1.65517241379,,,,3.28767123288,,,,3.825,,,,,5.0,,,,4.30952380952,,,,,,,,,,,4.125,,,,4.54166666667,3.61111111111,1.5,,3.85714285714,4.0,4.2,,,,,,,3.25,,4.625,4.56153846154,,,4.39285714286,4.58333333333,,,3.66666666667,,,,3.88888888889,,,,4.07317073171,,,3.95031055901,,,,,,4.69565217391,,,5.0,,3.25,,,3.99785407725,,,,,5.0,4.14444444444,,3.66666666667,1.65517241379,,,,,,,,,,,,3.86956521739,,,,,,,,,3.92466460268,,3.75,4.04225352113,,4.69565217391,,,4.56390977444,5.0,,4.58333333333,,4.85,,,4.16806722689,,,,,,4.92857142857,,,,,,,4.54166666667,,,,,,4.09836065574,4.92857142857,
263,G0400130106502,,4.27777777778,3.52795031056,3.69047619048,,,,4.0,,,,,,3.8,3.53333333333,,3.97391304348,,3.25,,4.07570977918,4.97435897436,,,,4.5,4.5,4.33502538071,,3.73214285714,,,,,,,,3.2,,,,4.38636363636,,3.0,4.42857142857,,5.0,4.66666666667,4.63636363636,,,,,,4.3,,,2.89473684211,,,,4.0,,2.25,,4.425,3.39285714286,,4.27777777778,4.66666666667,4.66666666667,4.00739371534,,3.0,4.63636363636,,,,,4.42857142857,5.0,4.95652173913,5.0,4.36363636364,4.12,3.88477366255,,,4.36363636364,,,4.22222222222,,,5.0,,4.40909090909,,,4.30409356725,3.38571428571,4.83928571429,,,,3.42307692308,4.23076923077,,,,,,,4.25,,,,,,4.07570977918,,4.36363636364,,2.25,,4.0,,,,,4.41666666667,,4.41666666667,,4.39826839827,,,4.2,,4.08333333333,4.0,,,3.9631147541,,4.4,,,4.66666666667,,,4.50282485876,5.0,,3.93093093093,,,3.69047619048,,,3.38571428571,,,2.33333333333,,4.425,,,4.51162790698,4.63636363636,,,4.425,,,,,,,4.425,4.18181818182
264,G0400130106600,,5.0,,,,,,,,,,,,4.80769230769,4.80769230769,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,2.33333333333,,,,,,,,,,,3.66666666667,,,3.83333333333,4.85714285714,,,,,3.66666666667,,,,,5.0,,,2.33333333333,,,,,,,2.33333333333,,,,,,3.38461538462,,4.66666666667,,,,,3.05882352941,,,,,,,,,,,,,,3.83333333333,,,,,,,,,,,,,,,,,,,,,,4.41176470588,4.41176470588,4.41176470588,,,4.41176470588,,,,,,,,1.25,,5.0,,,,,,,,,3.66666666667,,,,4.5,,,,,,,,,,,,,,5.0,,,,,,,,,,,
265,G0400130106701,,,,,3.5,,,,,,,,,,,,,,,5.0,,4.47058823529,,,,,,,,,,,,,,,,4.23076923077,,,,,,,,,,,,,,,,,3.28571428571,,4.0,,,,,,,,,,4.2,,,,,3.13333333333,,,,,,,3.13333333333,,,,,,2.71428571429,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,4.0,,,,,1.0,,,,,,,,,5.0,,,,,,,,3.5,,,4.20833333333,,4.2,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
266,G0400130106702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.36363636364,,,,,,,,,,4.0,,,,,,,4.68181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,G0400130106703,,3.85714285714,,,,,,,,,,,,,3.7,,,,,,3.6,,,,,,,,2.63636363636,3.66666666667,,,,3.7,5.0,,3.31578947368,2.6,,5.0,,,,,,,,,,,,,,4.4,,,,,,,,,,,,3.5,,,,,3.5,,,,,,3.85714285714,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,5.0,,,,,,,,3.6,,,,,,3.6,,,,,,,,,3.0,3.0,3.0,3.0,3.31578947368,,,,,,,,2.33333333333,2.33333333333,5.0,3.19186046512,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.5,
268,G0400130106801,,,,,,,,,,,,,,4.33333333333,4.33333333333,,,,,,,,,,,,,,2.75,4.1,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,4.33333333333,,,3.66666666667,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,,,,,3.62686567164,,3.06666666667,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,3.06666666667,,,
269,G0400130106802,,4.0,,3.64285714286,,1.0,1.0,,,,,,,,2.0,,,,,,,5.0,,,,,,,,3.64285714286,,,,,,,,,,,,4.16666666667,,4.2,,,5.0,,3.92857142857,3.98333333333,,,,,4.11111111111,4.16666666667,,,,,,,,,,3.98333333333,3.64285714286,,,,,4.17647058824,,2.0,4.2380952381,,,,,,,,,4.16666666667,3.44,,,,3.53333333333,,,4.34090909091,,,,,,,,,3.0,,,,,1.0,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29166666667,,,,,,,,3.96385542169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,G0400130106900,,,2.35714285714,2.35714285714,,,,,,,3.2,,,,3.27272727273,,,,,,,4.29166666667,,,,,,,,2.5,,,,3.2,,,4.69565217391,,,,,2.58823529412,,,4.16666666667,,,,4.16666666667,2.5,,,,,,,,,4.0,,,,4.33333333333,,,2.5,2.2,,,,,2.975,,,4.16666666667,,,,2.9375,,4.33333333333,,,3.4,4.16666666667,,,,3.4,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.6511627907,,,,,4.16666666667,,,,3.33333333333,,,,,,,,,,,,4.55555555556,,,,,,,,,4.02127659574,4.69565217391,,,,,,,2.84375,4.33333333333,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
271,G0400130107000,,4.66666666667,,3.6,,,,,,,,,,5.0,5.0,,,,,,,1.5,,4.66666666667,,,,,,,,,,,,,,,,,,,4.55555555556,1.5,,1.5,,,,,,,,,,4.46875,1.5,,,,,,,,,,,,,,,4.13888888889,,,,,,,,,,,,,2.3,,,,,,,4.55555555556,,,,,,,,3.76470588235,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,3.76470588235,,,,,,,,,3.73333333333,3.76470588235,,,,,,,2.85714285714,,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,
272,G0400130107101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,3.57142857143,,,,,,,,,,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,,
273,G0400130107102,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,3.0,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
274,G0400130107201,,,,,,,,,3.33333333333,,,,,4.07142857143,4.07142857143,,,,,,,,,,4.07142857143,,,,,,,,,,,,,3.73988439306,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,3.0,,,,,3.0,,,,,,,,,,,,,3.2,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,3.58,,,,,,,,,,,,,,,3.54545454545,3.54545454545,,,3.54545454545,,,,,,3.90909090909,,,,,3.67965367965,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,G0400130107202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,3.47058823529,,,,,,,,,,,,,,,,,,,,,,,,,
276,G0400130107300,,3.66666666667,,2.92,,,1.0,,,,2.25,,4.45,5.0,4.21052631579,,,,4.29473684211,4.125,3.875,4.0,,,,,,,,3.22222222222,,3.85714285714,,2.25,,,3.33333333333,,5.0,,,,4.06666666667,,,,,3.875,,,,3.27272727273,,,,,,,,,,3.16666666667,,,,3.72727272727,3.475,,,,,,,,,,,,,,,3.25,,,5.0,,3.55555555556,,,,,3.55555555556,,3.16666666667,3.16666666667,,,,,,3.67647058824,,,,,1.8,,,,,,,,3.84285714286,,,,,3.25,3.875,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,3.8322147651,,3.875,3.18181818182,,,,,3.45161290323,,,,,,,,,,,4.71428571429,,,3.72727272727,4.45,,,,,,3.72727272727,,,,4.66666666667,,,,
277,G0400130107400,,2.98076923077,,,,,,,3.76470588235,,,,,4.22222222222,4.22222222222,,,2.42857142857,3.8253968254,4.27777777778,,4.02702702703,,,,3.68571428571,,2.6,,2.6,,,,,,,,2.53333333333,,,3.76470588235,3.6,,4.33333333333,4.14285714286,3.66666666667,5.0,,4.12,2.11538461538,,,,,3.71428571429,,2.5,,,4.2,4.66666666667,,5.0,3.81818181818,3.71428571429,2.18823529412,2.56756756757,2.42857142857,2.98076923077,,,2.59124087591,,,4.12,,,,1.97752808989,2.98076923077,5.0,4.9,,,4.0,3.71428571429,,,,,,5.0,,,,,,,,,4.00327868852,2.6,,,,2.57142857143,,,,,,,,2.75373134328,,,,,2.0,,,,4.625,3.81818181818,,,,,,5.0,,,5.0,,,,,,3.11111111111,,,,,3.69406867846,,3.13333333333,4.66666666667,2.5,,,,2.93700787402,,,4.0,,,,,,4.08904109589,,,2.0,,3.3,,,,,,,3.0,,,,,3.98391420912,,3.4,
278,G0400130107500,,3.71428571429,3.86462093863,3.14285714286,,,,4.06666666667,3.73333333333,,,4.55555555556,,4.19444444444,4.29090909091,,3.95833333333,,,4.2962962963,4.07785888078,4.45928338762,3.57918552036,,,4.58282208589,4.53846153846,4.22090261283,3.65573770492,,,3.8,,,,3.93333333333,,4.10294117647,,4.75,,4.33541666667,5.0,,1.66666666667,,,4.26174496644,1.66666666667,,4.0990990991,3.175,,3.5,3.66666666667,,4.85714285714,3.58823529412,5.0,,3.4,2.88709677419,,4.68965517241,,3.97345132743,3.43859649123,2.33333333333,3.71428571429,3.60714285714,3.97619047619,3.88873139617,4.25,,1.66666666667,,,3.25,4.20652173913,,,4.76153846154,4.75471698113,,4.20408163265,,,4.52,4.32352941176,4.73529411765,4.05555555556,4.52054794521,,1.58620689655,2.08571428571,4.0,4.12527964206,,2.33333333333,4.19528371408,,4.27477477477,,,3.93352601156,3.9,3.80952380952,4.5,,,,,4.09090909091,3.90604026846,,4.0,,,3.96610169492,4.06927710843,2.33333333333,,,4.63888888889,,4.25,4.0,4.30434782609,4.22666666667,4.1875,4.30434782609,,4.1875,4.33333333333,3.99702380952,4.29411764706,2.33333333333,4.375,,4.00883838384,5.0,5.0,4.75,3.95621208125,3.65573770492,3.90410958904,4.33962264151,,4.57142857143,2.33333333333,,4.25870646766,,3.5,4.12290502793,,,2.91489361702,,2.91489361702,,,4.11111111111,,,,,3.93333333333,,,,5.0,3.375,,3.81379310345,,,,4.38436482085,4.09090909091,3.71428571429
279,G0400130107601,,4.77777777778,4.65454545455,,2.2,,,,4.66666666667,3.93824701195,,4.4,,4.10714285714,3.95238095238,,3.66666666667,,,,3.74257425743,3.625,2.5,4.52777777778,,,,3.69375,2.89473684211,2.5,,,,,,,3.5,4.32971014493,,,,3.41666666667,,3.0,5.0,3.38461538462,4.38461538462,3.72435897436,5.0,,3.66666666667,,,3.39393939394,,,3.0,3.0,,,,,,4.79710144928,,3.04225352113,,,4.77777777778,,,4.1453362256,4.36363636364,,5.0,,,,3.45454545455,5.0,,3.13333333333,,,4.6231884058,,,,4.36363636364,3.0,4.36363636364,2.8125,,,,,,,,3.86533957845,3.90630975143,,,,4.14373716632,4.51923076923,,,4.38461538462,,,,3.04225352113,3.70517928287,,,,,3.64102564103,3.74257425743,,,3.22222222222,4.90163934426,,,4.66666666667,,,,,,,,3.75698324022,,5.0,4.33333333333,,3.70815450644,1.75,,,3.961352657,,3.86516853933,,,,,,4.02912621359,4.38461538462,,,,4.52777777778,,,,,,,,,,,4.66666666667,,,,,3.04225352113,,4.09523809524,,,,,3.04225352113,4.66666666667
280,G0400130107602,,2.60606060606,,3.05102040816,2.2,,,,,,3.65517241379,,,2.42424242424,3.21604938272,,,2.5,,5.0,4.20297029703,4.53488372093,,,5.0,,,,,,3.23456790123,3.12195121951,3.15384615385,3.65517241379,,,3.33333333333,,5.0,,,4.33333333333,,,,,,,4.8,,,3.5,,,,2.875,,,,,,,,,,,,2.5,2.60606060606,,,3.91111111111,,,,,,3.85714285714,,2.60606060606,,4.66666666667,,3.35294117647,4.90909090909,,,,3.57692307692,,,2.0,,,3.15384615385,,2.22222222222,,,3.33333333333,,,,,,,,,,5.0,,3.85714285714,,3.73837209302,3.85714285714,,,,3.22222222222,4.20297029703,,4.0,3.1,,,,,,,,,,,,3.33333333333,,,,,4.20297029703,2.0,1.91666666667,,3.73455759599,,,,,,,,3.82051282051,,,,,,,,,,,,3.73837209302,,,,,,,,,,4.30769230769,,,,,,,
281,G0400130107700,,5.0,3.3125,3.9512195122,1.75,,,,,,,,,,4.19696969697,,,3.17647058824,,5.0,3.93220338983,4.00890207715,4.28873239437,,,3.82608695652,3.8,,3.3125,2.71428571429,3.27611940299,,,,,,3.28301886792,,4.7962962963,5.0,,3.84375,,,5.0,,3.27659574468,3.23728813559,5.0,,,,,3.88888888889,,,2.05,2.52941176471,5.0,,,1.93333333333,,3.2,,3.45614035088,3.36082474227,3.17647058824,5.0,,,4.13106796117,4.19444444444,,5.0,,,3.80952380952,,5.0,3.78333333333,4.40963855422,5.0,,4.46666666667,,,,4.19444444444,,4.19444444444,2.48717948718,,1.93333333333,1.93333333333,4.71875,,,,4.21707670043,,4.0,3.71875,,,4.25925925926,,,4.15165876777,5.0,,3.80952380952,3.90909090909,3.39267015707,,2.93333333333,,,3.13636363636,3.93220338983,,,,3.2,,,,4.77083333333,4.77083333333,4.77083333333,,,4.81967213115,,4.09284818068,,,3.81818181818,2.21428571429,,2.14285714286,,5.0,3.820152314,,4.14,3.83076923077,,,,,3.5069124424,4.11,,4.23076923077,5.0,3.75,3.98757763975,,,3.25,,,,,,4.19696969697,,,,,,3.45614035088,,,,5.0,,,,
282,G0400130107800,4.03125,3.74074074074,3.89356725146,3.75211864407,,,,5.0,4.07692307692,3.11111111111,,,,,,,2.89393939394,3.3,,4.63157894737,3.95592048401,3.83333333333,4.0,,,3.84210526316,,3.8036809816,,3.8624535316,,,,,,,,3.11111111111,,,,4.01282051282,4.0,,,4.05,3.54385964912,,,3.44230769231,3.52222222222,,,,,,3.86206896552,,,,,3.52298850575,,4.71428571429,,3.82872928177,,3.3,3.90243902439,,4.2,3.85270425777,3.9,,,,3.575,,3.86206896552,3.66666666667,,3.45454545455,,,5.0,,,,4.03333333333,,3.90243902439,4.23076923077,,3.14814814815,3.51973684211,3.63865546218,4.08163265306,,,3.96296296296,3.14705882353,3.83333333333,3.74358974359,1.0,,3.63865546218,3.88235294118,4.0,3.54385964912,,,4.04,3.52542372881,3.5896656535,,3.552,,,3.95652173913,3.95592048401,,,,,,,5.0,5.0,5.0,3.44444444444,3.33333333333,,3.93181818182,,3.6,,,,,,4.82608695652,5.0,,3.78017057569,3.92419354839,3.01492537313,4.13440860215,,,,3.89583333333,3.91292134831,4.25,,4.15671641791,,3.97674418605,,3.97674418605,4.18652849741,3.71428571429,,,3.41666666667,,,,,4.14285714286,,2.0,,,,3.98883928571,3.64655172414,3.68421052632,,4.11409395973,3.79141104294,3.92105263158
283,G0400130107900,4.375,4.47785547786,3.86403508772,4.09090909091,1.58823529412,,,,5.0,,,,,,,,,3.5,,,4.21428571429,4.42211055276,,,,,,3.29239766082,,,,,,,,,,,,,,,,,,,4.38172043011,,,,,,,,3.79268292683,,,,,,,4.27720207254,,,3.39534883721,4.375,,3.5,4.3125,4.0,4.13333333333,4.06818181818,,,,,4.33333333333,,4.06818181818,4.23456790123,5.0,,,,3.79268292683,,,,,,,2.93548387097,,4.26578947368,4.26578947368,,,,,3.31818181818,,,,,,,4.125,,,,,4.0,,4.0,,,,,,4.24427480916,,,,,4.54666666667,5.0,,,,,,,,,3.25,,,5.0,2.66666666667,,2.93548387097,,4.33333333333,3.88153681964,3.23711340206,3.25,4.24242424242,,,,,4.4347826087,5.0,,,,,,,4.05576208178,,,,,,,,5.0,,4.19230769231,,,,,,,,,4.22727272727,4.375,
284,G0400130108000,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,4.85314685315,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,5.0,,,4.52631578947,,,,,,,,,,,,,5.0,,,,,4.85616438356,,4.84472049689,,,,,,,,,,,,,,4.85714285714,,5.0,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,4.0,4.55555555556,5.0,,,,4.85616438356,,,5.0,,,4.52631578947,,4.52631578947,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
285,G0400130108100,,,3.8984962406,4.2,,,,,,,,,,,,,,,,,,,,,,,,3.8984962406,,,,,,,,,,,,,,4.08943089431,,,,,,,5.0,,,,,,,,,,,,,3.5,,,,3.9375,,,,,,4.08943089431,,,5.0,,,,,,,,,,5.0,,,,4.42857142857,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,4.42857142857,,,,3.5,,,,,,,,,,,,3.5,,,,,,3.73361522199,,4.2,,,,,3.9375,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
