,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
493,G0400130217102,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66666666667,,,,,6.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,8.32653061224,,8.32653061224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,G0400130217201,15.3617021277,11.9951690821,8.64807250447,7.99233856257,5.6875,,,12.6268656716,9.69811320755,8.93243243243,,,,7.91304347826,6.60317460317,5.27777777778,9.968,9.76470588235,7.53988868275,8.18238993711,8.16040218004,8.68276972625,8.04193548387,7.2,,10.6666666667,11.7058823529,7.70928364921,,7.60295324036,8.40963855422,,,6.46428571429,7.31034482759,10.7692307692,3.0,5.79816513761,5.0,,,8.96407185629,6.66666666667,10.4901960784,6.0,8.95890410959,7.12785388128,6.1568627451,10.44,11.6666666667,11.8129032258,22.0,,8.27517985612,7.50943396226,,8.3137254902,9.35714285714,13.4511278195,9.75,,9.30021291696,8.81818181818,6.96,8.0,10.8117154812,4.23611111111,9.76470588235,11.5031847134,8.47368421053,10.6,8.95656779661,9.8,,8.71428571429,,,7.13235294118,9.2183908046,9.64705882353,9.51157407407,8.80098280098,6.96835443038,,8.67368421053,11.5581395349,1.5,10.6,14.45,7.31034482759,15.7058823529,6.67924528302,5.16666666667,9.28971962617,9.24891587164,8.97674418605,8.40449438202,6.125,,8.1575864089,7.43883984868,10.5119047619,8.17766497462,,8.21070615034,9.672,9.06570048309,8.95588235294,11.6090225564,8.48648648649,6.6875,7.87248322148,14.2,7.18453070684,6.85185185185,,3.8,10.9366391185,7.73853211009,8.15115888478,12.3333333333,,7.91304347826,6.89285714286,12.8095238095,10.6451612903,9.03313253012,8.86585365854,8.36923076923,8.64,8.30434782609,11.0,9.27272727273,10.3,8.00933955971,,10.8421052632,10.0,11.1041666667,8.48209366391,6.70833333333,,,8.11705065148,8.5274356103,8.83279115159,8.125,,10.9558823529,12.3333333333,10.6052631579,10.1457233369,8.8087431694,,10.3419689119,15.8481012658,8.98333333333,6.9023255814,25.0,7.75205254516,7.36550836551,8.42857142857,9.09090909091,5.07960199005,7.13493975904,,7.91304347826,7.52941176471,11.5483870968,11.6956521739,8.54716981132,1.33333333333,9.36363636364,4.25,,8.88562091503,11.8378378378,,9.29017857143,9.18666666667,13.3506493506
495,G0400130217203,11.5333333333,,,,4.5,,,,,,,,,,,,,,,,8.47826086957,9.41959798995,26.6,,,,,,,,,,,,,,,,,,,15.25,,,5.71428571429,,9.92222222222,,7.78571428571,,9.32935560859,,,,,,,,,,,10.4015748031,5.6,,,11.5333333333,6.66666666667,,,,,9.57705479452,15.75,,7.78571428571,,,,,,7.54054054054,8.69230769231,5.55555555556,,8.63218390805,,,,21.3333333333,,21.3333333333,4.75,,10.1229508197,10.262745098,,9.55128205128,,,7.91358024691,,5.0,,,,7.23529411765,8.47826086957,9.82352941176,,,,,11.5333333333,6.66666666667,,5.1,,,6.2619047619,8.47826086957,,,,7.0,,,,,,,,,,7.8,,,9.2,9.2,,,4.75,5.0,,7.41481481481,,,,,4.42857142857,9.2,,9.14285714286,9.82352941176,,,,,,,,,6.45454545455,,,,,,,,,13.3636363636,,,,,11.0616740088,,,,11.5333333333,
496,G0400130217204,,10.9230769231,,,5.60526315789,,,,,,,,,,,,9.21387283237,,,,,7.98214285714,,6.25,,,,,,,10.2941176471,,,,,10.9090909091,,,4.33333333333,,,,,,3.90909090909,3.33333333333,,,3.90909090909,,,,,,,,5.11538461538,11.3333333333,,,,10.9090909091,,,,,7.8,,8.95652173913,,,8.6783919598,,,3.90909090909,,,,5.11538461538,,,7.34782608696,,,4.0,,,,,,,5.75,,,,,,,,,,,,,,11.3333333333,,,11.9230769231,,,,,,,,5.0,,6.64705882353,,,,,,12.0,,,,,,,,8.45,,,,,,,,5.60526315789,,,9.536121673,,7.8,,,,,,5.57894736842,,,,,6.25,,,,,,,,,,,,,8.94444444444,,,,,,,8.45,,,,8.95652173913
497,G0400130217300,9.63945578231,10.5833333333,8.25502318393,7.65289256198,11.875,12.2,,7.15,8.72215973003,6.6914893617,,,,,52.8571428571,,8.58181818182,,,15.1,7.93405114401,10.5276872964,,,,16.5714285714,16.5714285714,7.5695754717,,9.72727272727,19.9,52.8571428571,,,,,,6.67326732673,,,11.8563218391,8.83333333333,,,20.0,10.08,13.0,,20.0,10.9941860465,8.56198347107,,,,10.0227272727,,,,,7.18604651163,,8.75,,5.5,,9.48634812287,6.45161290323,7.85714285714,10.5833333333,,5.3,8.80243161094,14.2333333333,,,8.00406504065,,10.145631068,,10.5833333333,7.375,12.5373134328,,,10.5306122449,,,,13.012987013,,12.1304347826,8.41860465116,,9.33333333333,8.65517241379,3.66666666667,9.42857142857,,7.85714285714,8.078125,6.63636363636,11.025974026,6.14285714286,,,5.01785714286,,11.7380952381,7.66666666667,,,7.52590673575,8.572,7.30097087379,,7.51282051282,,7.86578171091,,7.90147783251,,,,5.25,,,10.8846153846,,,,,,,,7.32307692308,,3.22222222222,3.79166666667,,,10.0,,,8.2949835367,,11.3424657534,9.13548387097,,4.0,,8.0,9.64134690681,8.83177570093,,12.6764705882,,11.5833333333,,11.5833333333,9.06937958639,5.47717842324,,,7.37762237762,,,,,,,5.4,,,,7.09846153846,,,,5.33333333333,8.63817663818,10.5833333333
498,G0400130217400,,,,,4.33333333333,,,,,,,,,,,,,,,,,7.32258064516,,,,,,,,,,,,,,,,,,,,,,6.5,,6.5,7.52,,,,,,,,,,6.5,,,,,,,,,,,17.5,,,,6.76923076923,,,,,,,7.0,,,,,,7.42857142857,,,,,,,6.94117647059,,,,,,,6.66666666667,,,,,,,,,,,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8571428571,,,7.35714285714,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,G0400130217501,,,,,,,,,,,,,,,,,,,,,7.0,5.4347826087,,4.5,,,,,,,,,,,,6.66666666667,,,,,,9.29949238579,,,,,,,,,,,,9.4,,,,3.4,,,,6.66666666667,5.0,,,,,5.3,,,,9.29949238579,,,,,,,,,5.0,4.625,,,,,,,,,,8.0,,,,,,,,4.2,,,,,,8.5223880597,,,,,,,,9.03846153846,,,,,5.35,7.0,,,,,,,,,,,,,,,6.87903225806,,,5.3,,,,,,8.52941176471,,8.62555066079,,,8.93548387097,,,6.84210526316,5.375,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,
500,G0400130217502,,,,8.0,4.46153846154,,,,8.07692307692,7.83333333333,,,,8.62,6.79761904762,,,,,6.25,8.96875,8.125,7.0,,6.88235294118,,,6.82222222222,,6.85375494071,,,,3.89285714286,,,,,,,,8.07692307692,3.66666666667,11.4,,,,,,,,,,11.1166666667,,,,,,,,6.41666666667,,,,,3.7,4.0,,,,8.63636363636,,,,,,,7.0,,10.0,,,,,,,,3.66666666667,,3.66666666667,4.96,,6.26315789474,7.73076923077,,,,,6.46994535519,,,,,6.92592592593,6.3,,10.0,,,,,,6.92592592593,,,,8.07692307692,,8.8623853211,,,6.54545454545,,,,,,,,,,,7.0,6.29431438127,,,,,,4.46153846154,,,6.67709815078,,,8.0,4.6,,,,23.2857142857,10.0,,,,,5.38888888889,,,,,,,,,6.54545454545,,,,,,,,,,,,,,
501,G0400130217600,,8.95454545455,7.44827586207,4.5,6.25,,,,,,,,7.9,8.0985915493,8.3085106383,,,8.16666666667,,10.3333333333,7.18279569892,8.15,17.0,,,,,8.01492537313,,5.87096774194,,,5.66666666667,,,,,3.4375,9.46153846154,21.5,,8.18644067797,,,9.27083333333,,,,7.91549295775,,7.77777777778,,,,8.56818181818,10.8055555556,4.83333333333,5.5,,,,7.95,6.25,,9.0,6.52830188679,5.70833333333,8.16666666667,9.27083333333,,17.0,9.02173913043,11.6666666667,18.6666666667,7.72058823529,,5.66666666667,,,9.64444444444,5.1,,,,8.56213017751,,3.0,7.5,11.6666666667,11.0,,8.03174603175,7.3,7.95,11.3852459016,9.625,,,,7.20975609756,,12.0476190476,,,,9.23232323232,,,,,10.3333333333,,4.5,7.68556701031,,,6.66666666667,,3.71428571429,7.18279569892,7.88888888889,,3.85714285714,7.2,,,,6.66666666667,11.4615384615,10.737704918,11.4615384615,,10.737704918,,7.05579399142,10.0,6.5,11.0,,,6.25,,21.5,7.85775862069,,9.07122507123,,5.85714285714,5.0,7.88888888889,,9.61392405063,9.4,8.01492537313,17.0,,6.6,,,,,7.76,12.2,,,,3.85714285714,,,13.8888888889,15.1694915254,,6.36956521739,,,8.55555555556,,,7.0625,11.6666666667,
502,G0400130217700,,,,6.42857142857,9.0,,,,,14.7777777778,,,,,5.77777777778,,,,,,7.76169265033,5.0,,,,,,7.65919282511,,6.85714285714,,,,5.77777777778,,,,14.7777777778,,,,,5.0,8.75,,,,,,,,,,10.2352941176,,7.5,,12.0,,,9.4,,5.0,,,,8.47727272727,16.1428571429,,3.0,3.0,8.58620689655,,,,,,,8.93181818182,,,5.0,,,,,6.25,,,,,7.22641509434,,,6.375,,,,16.1428571429,7.16216216216,,4.0,,,,12.0,10.2352941176,,,,,,,7.80612244898,,,,,,7.76169265033,,,,,,,,6.81818181818,,6.81818181818,,,6.81818181818,,7.16216216216,7.70588235294,,,,10.2352941176,9.0,,5.0,7.75525525526,,9.57142857143,,,,,,3.42857142857,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
503,G0400130217800,,,9.40909090909,6.98412698413,,,,,,,,,5.875,5.0,4.85185185185,,,,,12.5,6.59550561798,12.5,4.33333333333,,,,,,,9.45454545455,7.14634146341,,,,6.61904761905,,,,,,,7.14634146341,,,,,,,4.25,,,,,5.83333333333,,,,10.4705882353,,3.16666666667,,,,,,,,,,11.5,11.5,6.92452830189,,4.26666666667,4.25,,,,6.77777777778,,,,,,4.83333333333,,,,9.16666666667,,,7.18518518519,,,,3.16666666667,,8.11111111111,,,4.875,,,9.16666666667,9.58823529412,7.30769230769,,,,,,,,,,,,,,6.59550561798,,9.16666666667,,,,,,7.3,7.3,7.3,,,7.3,,5.91666666667,,,,,5.33333333333,,,,7.39256198347,,,,,,,,9.64285714286,,,,,,9.27272727273,,,,,,,,,,,,,,,,,,,7.3,,,,
504,G0400130217900,,7.46739130435,6.66379310345,7.18181818182,,,4.0,10.3,5.42857142857,9.41509433962,8.375,,8.57894736842,7.02380952381,7.55033557047,5.69565217391,11.6086956522,4.0,6.89655172414,10.7692307692,6.19867549669,7.85093167702,8.42307692308,12.2916666667,,5.55555555556,5.55555555556,9.05982142857,,6.55555555556,,,4.66666666667,,4.33333333333,,1.6,6.02985074627,5.33333333333,,,6.0,5.0,7.44,,6.2,,5.29032258065,,6.66666666667,,,9.7,7.0303030303,4.9,10.4666666667,10.0,13.875,,9.2380952381,2.66666666667,4.66666666667,8.26086956522,14.7857142857,,10.9090909091,6.45833333333,10.1111111111,6.54285714286,,,9.85089974293,,,,,7.73333333333,,8.13186813187,5.88888888889,,6.0,,6.89473684211,8.80882352941,,2.66666666667,,6.52380952381,6.9,,6.68333333333,,,7.43902439024,,11.1666666667,,,1.6,,10.3,7.60714285714,,,9.59523809524,,,10.7297297297,9.72727272727,5.33333333333,,,7.85581395349,,5.5,,,6.9375,6.2393442623,,,6.9,,7.15384615385,4.66666666667,,,9.28571428571,9.28571428571,,,9.28571428571,,3.4,,,13.1666666667,9.0,,,,,8.21238938053,,7.85714285714,,,8.28571428571,,,9.38461538462,9.72727272727,9.30375426621,14.8,,12.2916666667,5.91869918699,,,,6.10526315789,,7.11627906977,9.57653061224,15.0769230769,8.57894736842,,,8.75,4.66666666667,4.9,,,5.0,,,8.88636363636,,,
505,G0400130218000,,5.76595744681,,9.45669291339,6.28571428571,,,,,8.12568306011,,,6.61290322581,7.24468085106,7.46774193548,,,,,,8.23557692308,5.83333333333,,9.08163265306,7.6,,,,,2.44444444444,,6.42553191489,,15.0,,,,5.82142857143,5.64705882353,,,,7.5,,7.13043478261,,,9.49126213592,7.0,,,,,,,,,,,,,,,,,11.5333333333,6.76744186047,,5.76595744681,,,5.0,8.40625,,7.0,,,,5.0,5.5625,,5.0,,8.0,6.61904761905,,,,8.22033898305,,,7.15625,,,,,,,,9.49126213592,,8.40625,,,,10.25,,,5.56,,,,12.5833333333,8.55970149254,,,,,,8.23557692308,,,9.58333333333,,,,,,,,7.33333333333,,5.85714285714,,5.0,7.5,,,8.31818181818,,6.28571428571,,,8.61679389313,,9.49126213592,,,20.0,,12.5833333333,9.10559006211,6.70588235294,,,,9.77049180328,11.5384615385,12.5833333333,9.51239669421,8.12568306011,,,8.71428571429,8.03614457831,,8.10204081633,13.9333333333,,5.77011494253,,,7.33333333333,,,,5.61111111111,,,12.5833333333,
506,G0400130218100,,10.58,3.25,,,,,,10.5526315789,,,,4.22222222222,4.3125,4.25,,,3.4,5.18181818182,,10.1666666667,8.16666666667,,,,,,5.11538461538,9.1625,,,4.25,,,,,,,,,,7.18367346939,,,,,6.66666666667,10.6666666667,,,,3.625,,10.4266666667,,,,2.33333333333,,,,9.16129032258,,,,7.0625,,3.4,10.58,,,8.56167400881,,,,,,5.73076923077,,,,,,,8.55555555556,7.0,,,,6.07692307692,,6.07692307692,,6.95833333333,6.95833333333,,,,,,,,,,,7.83333333333,,,,,,6.27272727273,,,,,,,8.66666666667,10.2868852459,,,,,,,10.5526315789,,,,,,,,9.01709401709,,13.3333333333,13.3333333333,,10.4266666667,,,,8.71012269939,,9.09117647059,4.52631578947,,,,,6.59259259259,,,5.75,,,,,,,,,,,,,,,7.0,,,7.0625,5.90909090909,,10.5526315789,,,,,10.9777777778
507,G0400130218200,,10.2051282051,8.25675675676,7.17040358744,9.375,,,,8.50793650794,,,,,6.93406593407,6.21126760563,,9.59183673469,,,,8.71612903226,7.05454545455,,,7.4375,,,,4.66666666667,3.27272727273,,5.1,,4.8064516129,,,,,9.0,,,,,4.625,,4.625,,7.6,,,8.75,4.26923076923,,8.50793650794,,9.75609756098,4.625,,,,,7.14880952381,,,,,5.77419354839,,,,,8.90697674419,,,,9.75609756098,,7.0125,,,,,,,9.0,8.16,,,,,,11.756097561,,6.45512820513,6.40251572327,,,,,,,,7.72727272727,,,,9.11363636364,,,,,7.0125,,12.7777777778,,,,8.50793650794,4.6,9.66847826087,,,6.82666666667,,7.8,,,,,,,,11.6666666667,,4.66666666667,,,,,,10.6578947368,12.8571428571,,8.18394160584,,7.6,8.51152073733,,,,,7.61111111111,,,8.93103448276,,,3.25,,,,7.72727272727,,8.86666666667,,,7.22222222222,10.0,,,3.66666666667,,,,,16.1666666667,11.6666666667,,,,
508,G0400130218300,,15.8947368421,,,,,,,7.66666666667,,,,,4.2,4.2,,,,,,7.66666666667,,,,,,,,,,8.66055045872,,,,,,,6.44444444444,8.47368421053,,,8.66055045872,3.0,,,,,,,,,,,9.375,,,,,,,,,,,,,3.28571428571,,15.8947368421,,,8.66055045872,,,,,,,,15.8947368421,,,,,8.47368421053,,,,,,,3.0,,,,,,,,,,,,,,3.0,9.375,,,8.47368421053,,,,,,,,7.66666666667,,7.66666666667,,,,,,,,4.0,4.0,4.0,4.0,,4.0,,,,,,,6.3,,,,8.00401606426,,8.33620689655,,,,3.0,,,,,,,,,,,,,,,8.18556701031,,,,,15.8947368421,,,,,,,,6.44444444444,,,
509,G0400130318400,7.46875,7.79324894515,6.3164556962,5.87330873309,9.70212765957,,,7.95588235294,6.85667752443,6.8179916318,8.71428571429,7.48837209302,6.02857142857,8.21072796935,7.26915520629,6.9886039886,13.3333333333,,5.87780040733,6.44444444444,6.31934306569,6.11145510836,10.1634615385,5.09836065574,5.82051282051,4.85,5.66666666667,6.93227990971,9.84615384615,6.91778006166,6.2380952381,7.36111111111,5.47826086957,5.15,,,5.31862745098,4.65,,,7.34090909091,7.50574712644,9.53846153846,9.30303030303,,,6.46376811594,7.00913242009,,7.28865979381,9.43783783784,8.21142857143,,,3.4,4.64516129032,2.5,4.14285714286,,3.89411764706,,6.50561797753,,5.0,,7.3781512605,7.41836734694,,8.66129032258,,10.0,8.15098634294,9.65625,8.36363636364,,8.17669172932,6.42424242424,,8.25,13.2142857143,6.18965517241,4.67741935484,,,4.30769230769,9.0,4.875,7.21428571429,8.625,4.0,9.65625,6.78010471204,7.18884120172,5.59183673469,5.488,3.54545454545,8.29341317365,9.92783505155,,8.01785714286,5.88291746641,10.625,5.93333333333,,,6.02702702703,16.75,10.125,7.45,,,7.625,5.83870967742,5.67012987013,,4.07692307692,1.5,7.0,6.15483870968,6.73352033661,,,8.125,5.0,,8.47826086957,5.0,7.0,5.57142857143,6.0243902439,5.58,5.57142857143,5.66197183099,6.92307692308,7.06956521739,,7.77419354839,5.87735849057,8.84375,6.10112359551,9.70212765957,,,6.75836799366,6.23333333333,7.25510204082,7.86686390533,7.35,,,8.02150537634,6.95524296675,7.45,6.17405063291,9.816,,5.91025641026,4.92567567568,6.30769230769,6.64,5.96130346232,5.87878787879,,,,,7.17647058824,10.32,5.66666666667,12.1428571429,3.0,,,7.5625,8.32608695652,7.8125,4.0,,,6.1568627451,7.22222222222
510,G0400130318501,,9.5,,,,,,7.5,,,,,,8.14285714286,8.28571428571,,,,,,,,,6.88888888889,,,,,,,,8.28571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,8.11111111111,,,,,,,,,,9.30441400304,,,,,,,,,,,,,,,,,,,,,,,,8.86274509804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.86274509804,,,,,,,,,9.27259887006,,,,,,,,7.09090909091,,,,,7.13333333333,,7.5,,,,,,,7.0,,,,,,,,,9.30441400304,,,,,9.33333333333,
511,G0400130318700,8.4,11.6094674556,7.25,6.19123020706,4.0,,7.5,,7.84533898305,7.1811023622,,,,,,,5.29411764706,6.71428571429,6.51851851852,7.51428571429,6.68838369836,7.44366197183,7.61320754717,3.0,,8.27272727273,9.13043478261,7.22033898305,5.85714285714,6.87114845938,6.92405063291,,,,4.81818181818,,5.07936507937,6.84552845528,,5.0,8.17910447761,6.96475770925,,7.18518518519,,8.25,,7.92,,,7.19291338583,6.59090909091,,6.61538461538,2.0,,,,,,10.625,7.33928571429,,,,8.78181818182,6.47147147147,6.71428571429,6.9,,,7.18645302258,12.2857142857,,,8.12195121951,,7.21428571429,,,8.775,7.42990654206,5.0,,2.0,3.0,4.0,,8.21212121212,,8.21212121212,3.93442622951,7.09375,7.35897435897,7.6432160804,6.62745098039,7.99507389163,,,8.20823244552,5.81095890411,10.4285714286,6.2987012987,5.0,,7.0,7.07236842105,5.0,6.66666666667,,,6.62068965517,8.04705882353,6.14659197012,8.13675213675,6.62745098039,1.0,7.39802631579,4.57142857143,6.6813275769,,,,,14.7,,7.55555555556,11.0,,11.0,2.58333333333,,5.05882352941,,6.78543307087,,,8.0,8.97368421053,6.88442211055,4.0,,5.0,6.86819131932,,6.08071748879,8.2265625,1.0,,,5.58823529412,8.56886227545,6.66666666667,,8.67142857143,,8.55,6.25406504065,8.55,7.14845938375,4.91020408163,,,6.9247311828,10.625,,,8.62857142857,,,7.43076923077,,5.0,8.5,10.1325301205,7.29411764706,,7.19047619048,8.20481927711,8.57281553398,6.9
512,G0400130318800,,13.0,7.72413793103,8.61016949153,24.0,,,,9.69230769231,,,,,,3.8,,,,,,9.5858490566,,16.4375,8.20689655172,,,,7.60526315789,,,,,,,5.0,,,6.06666666667,,,,,11.5833333333,,,,,7.0,,,,,,,,,,11.6,,,,,,,,,,,8.33333333333,,,10.3823529412,,3.8,,,,,5.0,,,,,,8.33333333333,,,,,4.35294117647,,9.73913043478,,,,7.5,,,,5.5,,,,,,6.82051282051,,,,8.33333333333,,,,5.48695652174,,,,9.69230769231,,9.59314586995,,,,,3.0,,12.3333333333,,,,,,,,5.46739130435,11.5833333333,,5.33333333333,,9.88521199586,24.0,,5.0,8.51397326853,,6.86404833837,,,,,,9.31034482759,,,,,8.20689655172,5.31944444444,,,,,,,,,,,,,,,,,,,,,,,8.33333333333
513,G0400130318900,6.125,10.7027027027,9.34615384615,7.1484962406,2.66666666667,,,14.2666666667,8.57142857143,,,,,8.6,6.61904761905,,9.25257731959,,4.84615384615,6.33333333333,7.22651933702,6.125,9.58208955224,7.59090909091,,,,7.71428571429,,8.43826086957,9.33333333333,,,,,,1.66666666667,4.97777777778,,,,9.61538461538,,,,,,8.8,,,8.76363636364,,,,,8.4606741573,,,8.22222222222,,8.70175438596,,,,,9.19230769231,9.79012345679,,10.6,6.66666666667,6.66666666667,9.21348314607,,,,8.90476190476,,8.39351851852,8.87735849057,,3.76923076923,6.3,,,6.46666666667,,,,,,,2.66666666667,9.92016806723,,,,,,,6.5078369906,8.24210526316,4.6,6.46666666667,,,12.5333333333,,,,,,8.39351851852,,6.67218543046,8.40990990991,,,,5.9,7.22651933702,,,,,11.0526315789,,8.75,,,11.6111111111,11.25,,11.2823529412,,6.25065274151,,15.4285714286,10.6153846154,,7.3696969697,2.66666666667,,,7.6773229758,7.0,7.77401129944,4.75,,,,,9.09433962264,,,8.50793650794,8.22222222222,7.59090909091,5.875,,,,,,,7.23549488055,6.125,,,,,,,6.125,,,,,,9.6875,,
514,G0400130319000,,7.56,6.11538461538,5.66483516484,,,,12.8181818182,11.2913385827,13.5714285714,,,6.0,,4.95833333333,4.64285714286,,4.66666666667,16.3333333333,,7.99781181619,8.59905660377,,6.33333333333,,7.8202247191,2.0,4.86666666667,,6.1935483871,5.66666666667,,,4.33333333333,,,6.25925925926,,,,,8.46680497925,,,,,,5.73684210526,,,,9.05,,,4.84615384615,,3.56,12.8275862069,10.4788732394,,,4.18181818182,,,,8.24489795918,5.8488372093,4.66666666667,10.7142857143,,,8.45756457565,,,,,,,,,,6.33333333333,6.33333333333,,4.15,,6.71428571429,,,,,6.34146341463,7.46511627907,4.18181818182,4.18181818182,,,,,8.25,16.3333333333,,,,,10.4891304348,7.0,7.5,,,3.2,,8.17647058824,6.42857142857,,,,,9.1125,7.99781181619,,,,,,,11.0865384615,,,,,,,,7.73983739837,,3.71428571429,,,8.08904109589,10.0,10.0,,7.17002881844,7.01785714286,7.29813664596,8.08904109589,,,,,7.64609053498,7.5,,,,6.33333333333,,,,6.4,5.0,,5.0,,,,,,,,,8.24489795918,5.8,7.45833333333,,,,,8.17647058824,
515,G0400130319101,,13.9756097561,6.89937106918,,4.0,,,,,9.2,,,,,,,,,,5.18181818182,6.08571428571,12.5208333333,5.29411764706,7.25,,,,,7.12244897959,3.91666666667,9.73469387755,,,,,,,,,,,9.86516853933,,7.33333333333,,,,,,,7.7,,,,3.44444444444,,,,14.7027027027,,,,,,,,3.91666666667,,14.7027027027,,,9.00862068966,,,,,,,,,,,,,12.5,,,,,,,4.0,,,,,,6.88429752066,,,,,,,,,,,,,3.44444444444,6.89937106918,,4.38461538462,8.97619047619,,,,,6.08571428571,,,,,,,,,,,,,,,5.10280373832,,,,,,4.0,,,6.72050290135,,9.15384615385,,,,,,7.25,,,,14.7027027027,7.25,,,,,,,,6.35869565217,,,,,,,,,,6.89937106918,,,,,,14.7027027027
516,G0400130319103,,10.4017094017,7.65421303657,9.07142857143,4.09090909091,,,10.5098039216,13.06,,,,10.0,6.3,5.76923076923,,,,,2.25,7.67143933685,8.05714285714,8.89473684211,6.25,,4.66666666667,,11.0803571429,6.45945945946,3.14285714286,6.42857142857,,,4.0,,,,,,,,6.5,,4.33333333333,,7.75,,5.86486486486,,,,,,9.6,4.46153846154,,,,,,,3.0,,,,,5.9,,10.9433962264,6.22222222222,6.22222222222,7.71705739693,,,,11.0803571429,,6.06,8.4,9.72448979592,,7.75,,,4.46153846154,,,,,,,6.9,4.13043478261,3.0,3.0,6.0,4.13043478261,6.45945945946,,,6.38023952096,,,,,7.20689655172,,,,,,6.37788018433,,7.95238095238,7.25641025641,,,15.6111111111,,7.9523110785,,,10.0,,2.33333333333,,,,,,,,,,6.04736842105,,8.0625,8.0625,,7.65421303657,4.09090909091,,,7.39659284497,,4.97014925373,,,,8.0625,,8.65384615385,,,,,6.25,6.0,,,6.32,,8.96296296296,,5.99019607843,10.9375,,1.33333333333,,9.18518518519,,4.46153846154,,8.6,8.09259259259,,,5.69642857143,,,
517,G0400130319104,,7.54285714286,7.1359223301,6.0380952381,3.81481481481,,,,8.26666666667,,16.25,,,3.0,7.44444444444,,,,,,7.46590909091,6.05714285714,,,,,,6.54726368159,,,,,,5.0,,,5.25373134328,4.0,12.5,,,6.83018867925,,9.5,,,,8.40740740741,,,,,,7.45945945946,,6.6875,2.71428571429,,,,,4.98113207547,,,,,6.13235294118,7.5,7.54285714286,,,6.97474747475,,9.5,,,,,7.21212121212,,,6.58333333333,,,7.30769230769,,,,,12.125,,10.3008130081,,4.98113207547,4.98113207547,,,,,4.83333333333,,,,,,9.75,,,,5.0,,8.97826086957,,5.74615384615,8.86928104575,,,8.26666666667,7.11111111111,7.46590909091,,,,,,,,,,,,,,,5.25373134328,,,,,6.6,3.81481481481,,,7.60756075608,,6.464,4.36842105263,,,,,4.4347826087,,,,,,6.32142857143,,,,4.92857142857,,4.61538461538,,,,,,12.5,,,,5.1875,,5.8,,8.37823834197,,,7.24242424242
