,GISJOIN,TotalReviews,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
313,G0400130109705,62,,0.0161290322581,,0.0161290322581,,,,,,,,,,,,,,,,,,,0.0161290322581,,,,,,,,,,,,,,,0.0161290322581,,,,,,,,,,,0.0161290322581,,,,,,,,,,,,,,,,,0.0161290322581,,,0.0161290322581,,,0.0161290322581,,,0.0161290322581,,,,0.0161290322581,0.0161290322581,,,,,0.0161290322581,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0161290322581,,,0.0161290322581,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0483870967742,,,,,,,0.0161290322581,0.0483870967742,,,,,0.0161290322581,,0.0161290322581,,,,,,,,,,,0.0161290322581,,,,,,,,,,0.0161290322581,
314,G0400130109801,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114942528736,0.0114942528736,,,,,,,,,,,,,,,,,,,0.0114942528736,,,,,,,,,,0.0229885057471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0229885057471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0459770114943,,,,,,,,0.0114942528736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,G0400130109900,50,0.02,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,0.06,0.02,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.02,0.02,,,,,0.02,,,,,,,0.02,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,0.12,,,0.02,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,
316,G0400130110002,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147058823529,,,,,,,,,,,,,,,,,,0.0147058823529,,,,,,,,,,0.0147058823529,0.0147058823529,,,,,0.0147058823529,,,,,,,,,,,,,,,,,,,,,0.0147058823529,,,,,,,,,,,,,,,,,,,,,0.0588235294118,,,,,,,,,,,,,,,,,,,,,,,,,0.0147058823529,,,,,0.0735294117647,,,,,,,,0.0147058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,G0400130110100,110,,0.00909090909091,,,,,,,0.00909090909091,,,,,,0.00909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00909090909091,,0.00909090909091,,,,,,,,,,,,,,,,,,0.00909090909091,,,,,,,,,,,,,,0.00909090909091,,,,,,,,0.0181818181818,,,,,,,,,,,,,,,0.00909090909091,0.0181818181818,,,0.0181818181818,,,,,0.00909090909091,,,,,,0.0363636363636,,,0.00909090909091,,,,,0.0181818181818,,,,,0.0181818181818,,,,,,,,,,,,,,,,,,,,,,,,
318,G0400130110400,543,,0.00184162062615,0.00184162062615,,,,,,,0.00184162062615,,,0.00184162062615,0.0036832412523,0.00552486187845,,,,0.00184162062615,0.0036832412523,,0.0110497237569,,,,0.00184162062615,,,,0.0036832412523,0.00184162062615,,,,,,0.00184162062615,0.00184162062615,,0.00184162062615,,,,,,,0.0036832412523,,,,,,,,,,0.00184162062615,0.00184162062615,0.00184162062615,,,0.00184162062615,,,,0.00184162062615,0.0036832412523,,0.00184162062615,,,0.0036832412523,,,,,,0.00184162062615,0.00184162062615,,,,,,0.00184162062615,,0.00184162062615,,,,,0.00184162062615,0.00184162062615,,,,0.00184162062615,,,0.00184162062615,,,,,0.00184162062615,0.00184162062615,,,0.00184162062615,,,0.00184162062615,,0.00552486187845,,,,,0.0036832412523,,,,,,,,,,,,,,0.00184162062615,,0.00184162062615,,,0.00184162062615,,,,,0.00184162062615,0.0220994475138,,0.00184162062615,,,,,,0.0073664825046,,,,,,,,,,,,,,0.00184162062615,,,,,,,0.00184162062615,,,,0.00184162062615,,,,0.00184162062615
319,G0400130110501,2739,,0.00109529025192,0.00109529025192,,0.00109529025192,,,,0.000730193501278,,,,,0.000365096750639,0.00109529025192,0.000365096750639,0.000730193501278,0.00182548375319,0.000365096750639,,0.00182548375319,0.00182548375319,,,,0.000365096750639,,0.00109529025192,0.00109529025192,0.000365096750639,,,0.000365096750639,,,,,,,,,0.000730193501278,,0.00109529025192,,0.000365096750639,0.000365096750639,0.000365096750639,0.000365096750639,,,,,,0.00219058050383,,0.000730193501278,,,,,0.00292077400511,,,0.000365096750639,,0.00146038700256,0.00182548375319,0.000730193501278,,,0.00365096750639,,0.000730193501278,,,,,0.000730193501278,0.000365096750639,,0.000730193501278,,,0.00438116100767,,,,,,,0.00146038700256,,0.00292077400511,0.00365096750639,,,,,0.000730193501278,0.000365096750639,,0.000365096750639,,,0.000365096750639,0.000730193501278,,,,0.000730193501278,,,0.00182548375319,,,0.000365096750639,0.000365096750639,0.000365096750639,0.00328587075575,,,0.000365096750639,0.000365096750639,,,,,,,,,,,0.00109529025192,,,0.000365096750639,0.000365096750639,,0.00109529025192,,,0.00876232201533,0.000365096750639,0.00146038700256,,0.000365096750639,,,,0.00255567725447,,,,,,,,,,,,0.000365096750639,0.000365096750639,,0.000365096750639,,,0.000730193501278,,0.000365096750639,,,,0.000365096750639,,,,,
320,G0400130110502,2524,,0.00158478605388,0.00118858954041,0.000396196513471,0.000792393026941,,,,,,,,,0.000792393026941,0.00118858954041,,,,,,0.00118858954041,0.000396196513471,0.000396196513471,,,0.00118858954041,0.000792393026941,,,0.000792393026941,,,,,,,,0.000792393026941,,,,0.00118858954041,,0.000396196513471,0.000396196513471,,,,0.00118858954041,,,,,,0.00158478605388,,,,,,,0.000396196513471,,,0.000396196513471,,0.00118858954041,,0.00158478605388,0.000396196513471,0.000396196513471,0.00237717908082,,0.000396196513471,0.00118858954041,,,,0.000396196513471,0.000792393026941,0.000396196513471,0.000396196513471,,,0.00435816164818,,,,,,,0.00118858954041,,0.000396196513471,0.000396196513471,0.000396196513471,,,,,,,,,,0.00198098256735,0.000396196513471,,,0.000396196513471,0.00118858954041,0.000396196513471,,0.000792393026941,,0.000396196513471,,,,0.00118858954041,,,,0.000396196513471,,,,,,,,,,,,,0.000792393026941,0.000792393026941,,,0.00118858954041,,,0.00554675118859,,0.00118858954041,,0.000396196513471,0.000396196513471,0.000396196513471,,0.00277337559429,,,,,0.000396196513471,,,,,,,0.000396196513471,,,,,,0.000396196513471,,,,,,,,,,,0.000792393026941
321,G0400130110600,1393,,0.000717875089734,,0.000717875089734,0.00143575017947,,,0.000717875089734,0.000717875089734,,0.000717875089734,,0.00143575017947,0.00287150035894,0.00502512562814,0.000717875089734,0.000717875089734,,0.000717875089734,,0.00287150035894,0.0021536252692,,,0.00143575017947,,,,0.000717875089734,0.00287150035894,,,,0.000717875089734,,,,,,,,,,0.000717875089734,,,0.000717875089734,0.000717875089734,,,,,,0.000717875089734,0.000717875089734,,0.000717875089734,,,,,,,,,,0.000717875089734,,,,,0.00358937544867,,0.000717875089734,,,,0.000717875089734,,,,0.00143575017947,,,0.0021536252692,,,,0.000717875089734,,0.000717875089734,0.0021536252692,,,,,,,,,,,,,,0.00143575017947,,,,,0.00143575017947,0.000717875089734,,0.00287150035894,0.000717875089734,,,0.000717875089734,0.00143575017947,0.00358937544867,,,0.000717875089734,,,,,0.000717875089734,0.000717875089734,0.0021536252692,,0.000717875089734,0.0021536252692,,,0.000717875089734,,,,,0.00143575017947,,,0.00861450107681,,,,,0.000717875089734,,,0.00287150035894,,,0.000717875089734,,,,,,,,,,,,0.000717875089734,,,,,,,,,,,,,,
322,G0400130110701,185,0.00540540540541,0.00540540540541,,,,,,0.00540540540541,,,,,0.00540540540541,0.00540540540541,0.0162162162162,,,,,,0.0162162162162,0.00540540540541,,,,,,,0.00540540540541,,,,,,,,,0.00540540540541,0.00540540540541,,,,,0.00540540540541,,,,,,,,,,0.0108108108108,0.00540540540541,,,,,,,,,,,0.00540540540541,,,0.00540540540541,,,0.00540540540541,,0.00540540540541,,,,,,,,,,,0.0162162162162,,,,,,,,,,,,,,,,,,,,,,,,0.00540540540541,,,,,0.00540540540541,,,,,,0.0162162162162,,,,,,,,0.00540540540541,,0.00540540540541,,,0.00540540540541,,,,,,,,,,,0.0108108108108,,,0.00540540540541,,,,,0.00540540540541,,,,,,0.00540540540541,,,,,,,,,,,,,,,,,,,,,,0.00540540540541,0.00540540540541
323,G0400130110702,955,,0.0020942408377,0.0020942408377,,,,,0.00104712041885,,,,,0.00104712041885,0.0020942408377,0.00628272251309,,,,,0.00104712041885,0.00418848167539,0.0020942408377,,,,0.00104712041885,,,0.00104712041885,0.00104712041885,,0.0020942408377,,0.00104712041885,,,,0.00104712041885,,,,0.00104712041885,0.00104712041885,0.00104712041885,,,,,,,,0.00104712041885,,,0.00104712041885,0.00104712041885,,,,,,,,,,0.00104712041885,0.0020942408377,,0.0020942408377,,,0.00314136125654,0.00104712041885,0.00104712041885,,,,,,0.0020942408377,,,,,0.00104712041885,,0.00104712041885,,0.0020942408377,,,0.00523560209424,0.00104712041885,,,,,0.00104712041885,,,,0.00104712041885,,,,0.00104712041885,,,,,,,,0.00628272251309,,,0.00104712041885,,,0.00418848167539,,,,,,,,,,,,,,,,0.00104712041885,,0.0020942408377,,,,,,0.0146596858639,,0.00104712041885,,,0.00104712041885,,0.00104712041885,0.0125654450262,0.00104712041885,,0.00104712041885,,,,,,,0.00104712041885,,,,0.0020942408377,,,0.00104712041885,,,,,,,,,,0.00104712041885,,0.00104712041885
324,G0400130110801,633,0.00157977883096,0.00631911532385,,,0.00157977883096,,0.00315955766193,0.00315955766193,,,0.00157977883096,0.00157977883096,0.00157977883096,0.00315955766193,0.00947867298578,,,,,,0.00315955766193,0.00631911532385,,,,,,,,,,,,0.00157977883096,,,,,,,,,,0.00157977883096,,,,,,,,,,0.00157977883096,,0.00157977883096,,,,,,0.00157977883096,0.00157977883096,,,0.00157977883096,,,0.00473933649289,0.00157977883096,0.00315955766193,0.00631911532385,,0.00157977883096,,,,0.00157977883096,0.00157977883096,0.00157977883096,0.00157977883096,0.00473933649289,0.00315955766193,0.00157977883096,,,,,0.00315955766193,,,0.00947867298578,,,,,,,,0.00157977883096,,,,,,0.00631911532385,0.00157977883096,0.00315955766193,,,,,,0.00157977883096,,,,,0.00315955766193,0.00631911532385,,,,,,,,,0.00157977883096,0.00157977883096,,,0.00157977883096,,0.00315955766193,0.00157977883096,0.00157977883096,0.00315955766193,,,0.00157977883096,,,0.00631911532385,,0.00157977883096,,,0.00157977883096,,,0.00789889415482,,,,,,,,,,,,,,,0.00157977883096,,,0.00315955766193,,,,,,,,,,,0.00157977883096
325,G0400130110802,466,,0.00214592274678,,0.00214592274678,,,,,,,,,,0.00858369098712,0.00858369098712,,0.00429184549356,,0.00214592274678,,0.00214592274678,,,,,,,,,0.00214592274678,,,,0.00214592274678,,,,0.00214592274678,,,,,,,,,,,,,,,,,,,0.00214592274678,0.00214592274678,,,0.00214592274678,,,,,,0.00643776824034,,0.00214592274678,,,0.00858369098712,,,,0.00214592274678,,,0.00429184549356,,,,,0.00214592274678,,,,,0.00214592274678,,,0.00429184549356,,,,,,,,0.00214592274678,,,,,,0.00429184549356,0.00214592274678,,,,,,,0.00214592274678,,,,,,0.00429184549356,,,0.00214592274678,,,,,,,,,,,,,,,,,,,,,0.0171673819742,,0.00214592274678,,,0.00214592274678,,,0.00429184549356,,,0.00214592274678,,,,,,,,,,,,0.00214592274678,,,0.00214592274678,,,,,0.00214592274678,,,,,,
326,G0400130110901,586,,,,,,,,0.00341296928328,,,,,0.00170648464164,,0.00341296928328,,,,,,0.00170648464164,0.0102389078498,,,,,,,0.00511945392491,,,,,,,,,0.00682593856655,,,,,,,,,,,,,,,,,0.00170648464164,,,0.00170648464164,,,,0.00341296928328,,,,0.00170648464164,,,,,0.00170648464164,,,,,,,,,,0.00341296928328,0.00682593856655,0.00170648464164,,0.00170648464164,,,,,,,0.00170648464164,,0.00170648464164,0.00170648464164,,,,,,0.00170648464164,,,,,0.00682593856655,,,0.00170648464164,,,,,0.00511945392491,,,,,0.00170648464164,0.00170648464164,,,0.00170648464164,,,,,0.00170648464164,,0.00170648464164,,0.00170648464164,0.00170648464164,,0.00170648464164,,0.00170648464164,0.00170648464164,,,,,,0.0170648464164,,,0.00170648464164,,,0.00170648464164,,0.00682593856655,0.00170648464164,,,,0.00341296928328,0.00170648464164,,,,0.00170648464164,,,,,0.00170648464164,,,,,,,,0.00170648464164,,,,,,
327,G0400130110902,2489,,0.00200883889112,0.00120530333467,0.000401767778224,,,,,0.000401767778224,,,0.000401767778224,0.000401767778224,0.00120530333467,0.0016070711129,,0.000401767778224,,,,0.00200883889112,0.0016070711129,0.000401767778224,,,0.000401767778224,0.000401767778224,0.000803535556448,,0.000803535556448,0.000401767778224,,,,,,0.000401767778224,,,,,0.0016070711129,0.000401767778224,,,,,,,,,,,,,,,0.00120530333467,,,,,,0.000401767778224,,0.000401767778224,,,0.00120530333467,,,0.00361591000402,0.000803535556448,,,,,,,,,0.000803535556448,,,0.000401767778224,,,,0.00120530333467,,0.000401767778224,0.000803535556448,0.000401767778224,,,,,,,0.00241060666935,,0.000803535556448,,,,0.0016070711129,0.000401767778224,,0.000401767778224,0.000401767778224,,,,0.000803535556448,,,,,0.000401767778224,0.00200883889112,,0.000401767778224,0.00120530333467,,,,0.000401767778224,,0.000401767778224,0.000401767778224,0.000401767778224,0.000401767778224,0.000401767778224,,0.00120530333467,,,,0.000401767778224,,,,,0.00642828445159,,0.000401767778224,,,,,,0.00321414222579,,,0.000401767778224,,,0.000401767778224,,,,0.000401767778224,,,0.000401767778224,0.000401767778224,0.000401767778224,,,0.000803535556448,,,,,,,,,,,0.000401767778224
328,G0400130111000,1386,,0.002886002886,0.000721500721501,0.000721500721501,0.001443001443,,,0.000721500721501,,0.000721500721501,0.000721500721501,,,,0.001443001443,0.000721500721501,,0.0021645021645,,,0.001443001443,0.0021645021645,,,,,,,,0.000721500721501,,,,0.001443001443,,,,0.000721500721501,,,,0.001443001443,,,0.000721500721501,,,0.002886002886,0.000721500721501,,0.000721500721501,,,,0.000721500721501,0.001443001443,,,0.000721500721501,,,,,0.001443001443,,0.000721500721501,0.001443001443,0.0021645021645,0.0021645021645,0.000721500721501,0.000721500721501,0.00505050505051,0.000721500721501,,0.000721500721501,,,0.000721500721501,,0.000721500721501,,0.001443001443,,,0.002886002886,,,,0.000721500721501,,,0.002886002886,,,,,0.000721500721501,,,0.001443001443,,0.000721500721501,,,,0.001443001443,0.000721500721501,,0.000721500721501,0.000721500721501,,0.000721500721501,,0.0036075036075,,,,,,0.002886002886,,,,0.000721500721501,0.000721500721501,,,,,,,,,,0.000721500721501,,0.000721500721501,0.000721500721501,,0.001443001443,0.0021645021645,0.000721500721501,,0.0122655122655,,0.0021645021645,,,0.000721500721501,0.000721500721501,,0.004329004329,,,,0.000721500721501,,,,,0.000721500721501,,,,,,,,,,,,0.000721500721501,,,,,,,,0.000721500721501
329,G0400130111100,1496,,0.000668449197861,0.00200534759358,0.00200534759358,0.000668449197861,,,,0.000668449197861,,,,,0.000668449197861,0.000668449197861,,,,,0.000668449197861,0.00133689839572,0.00133689839572,,,,,,0.000668449197861,,0.00133689839572,,,,,,,,,,,,,,0.000668449197861,0.000668449197861,0.000668449197861,,0.000668449197861,0.00133689839572,,,,,,0.000668449197861,,,0.000668449197861,0.000668449197861,,0.000668449197861,0.000668449197861,,,,0.000668449197861,,,,0.000668449197861,0.000668449197861,0.00200534759358,0.000668449197861,,0.000668449197861,,0.000668449197861,,,,,0.000668449197861,,,0.00200534759358,,,,0.00133689839572,,,0.00200534759358,,,,,,,,0.00133689839572,0.000668449197861,,,,,0.000668449197861,,0.000668449197861,,,,,,,,,,,,0.00133689839572,,,0.000668449197861,,,,,,0.000668449197861,0.000668449197861,,,0.000668449197861,,0.00133689839572,,,,,0.000668449197861,0.000668449197861,,,0.00735294117647,,,,,,,,0.00401069518717,,,0.000668449197861,0.000668449197861,,0.000668449197861,,,,,,,,0.000668449197861,,,,,,,,,,0.000668449197861,,,,,
330,G0400130111201,356,,,,0.00280898876404,0.00280898876404,,,,0.00280898876404,,,,,0.00561797752809,0.00561797752809,,,,,,0.00561797752809,,,,,,,,0.00280898876404,,,,,,,,,0.00280898876404,,,,,,,,,,,,,,,,0.00280898876404,,,,,0.00280898876404,,,,,,,,0.00561797752809,,,0.00280898876404,0.00280898876404,0.00280898876404,,,,,,,0.00280898876404,,,,,,0.00280898876404,,,,,,,0.00280898876404,,,,,,0.00561797752809,,,,,,,,0.00561797752809,,,,,,0.00280898876404,,,0.00280898876404,,,,,0.00842696629213,,,,,,,,,,,,,0.00280898876404,,,,0.00280898876404,0.00280898876404,,,0.00280898876404,,,0.0196629213483,,0.00280898876404,,,,,,0.00280898876404,,,,,,,,,,,,,,,,,,,,,,,,,0.00280898876404,,,,
331,G0400130111202,14,,,,,0.0714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,G0400130111203,161,,,,,0.00621118012422,,,,,,,,,,,,,,0.00621118012422,,0.00621118012422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00621118012422,,,,,,,0.00621118012422,,,,,,,,,,,,,0.00621118012422,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00621118012422,,,,,,,,,,,,,,,,,,,,,0.00621118012422,,,0.00621118012422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,G0400130111204,963,,0.00726895119418,,0.00103842159917,,,,,0.00103842159917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00103842159917,,,,,,,,,,0.00103842159917,,,,,0.00103842159917,,,,,,,,,,,,,,,,0.00103842159917,0.00103842159917,0.00103842159917,,,,,,,,,,,,,,,,,,,,,,,0.00103842159917,,0.00103842159917,,,,,0.00311526479751,,,,,,,,,,,,,,,,,,,0.00207684319834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,G0400130111300,1843,,0.00108518719479,0.00108518719479,0.00325556158437,0.000542593597396,,,,0.000542593597396,,,,,0.00162778079219,0.00488334237656,,0.00108518719479,0.000542593597396,,0.000542593597396,0.00162778079219,0.00162778079219,,,,,,0.000542593597396,0.000542593597396,0.00271296798698,0.000542593597396,,0.000542593597396,0.00162778079219,,,0.00162778079219,,0.00108518719479,0.000542593597396,,0.00108518719479,,,,,,,0.000542593597396,0.00271296798698,0.000542593597396,,0.000542593597396,,,,0.00217037438958,0.000542593597396,,0.000542593597396,,0.00108518719479,,,,0.00379815518177,0.00379815518177,0.000542593597396,0.000542593597396,,,0.00542593597396,0.000542593597396,0.00162778079219,0.000542593597396,0.000542593597396,,0.000542593597396,0.00162778079219,0.000542593597396,,,,,0.00325556158437,,,,0.00162778079219,,0.000542593597396,0.00162778079219,,0.00108518719479,0.00162778079219,0.000542593597396,0.000542593597396,,,0.00108518719479,,0.000542593597396,0.000542593597396,0.000542593597396,,0.00217037438958,0.000542593597396,,,,,0.000542593597396,,0.00379815518177,,0.00162778079219,,0.000542593597396,0.00108518719479,0.00217037438958,,,0.00162778079219,,,,,,0.000542593597396,0.000542593597396,0.00108518719479,0.000542593597396,0.00162778079219,,0.00108518719479,,,0.000542593597396,0.000542593597396,,0.000542593597396,,0.000542593597396,0.0189907759088,,0.00379815518177,,,,,0.000542593597396,0.0108518719479,,,,,,0.000542593597396,,,,,,0.000542593597396,0.000542593597396,,0.00108518719479,,,0.000542593597396,,0.000542593597396,0.000542593597396,0.000542593597396,,,0.000542593597396,,,0.000542593597396,
335,G0400130111401,238,,0.00420168067227,0.00420168067227,0.00420168067227,,,,,,,,,,,0.00420168067227,,,,,0.00420168067227,0.00420168067227,0.00420168067227,,,,,,,,,0.00420168067227,,,0.00420168067227,,,,0.00840336134454,,,,,0.00420168067227,,,,,,,,,,,,,,,0.00420168067227,,,,0.00420168067227,,,,,0.0126050420168,,,0.00420168067227,0.00420168067227,,0.00840336134454,,,,,,,,,,,,,,,,0.00840336134454,0.00420168067227,,0.0168067226891,,,0.00840336134454,,,,,,,,,,,0.00420168067227,,,,,,,,0.0252100840336,,,,,,0.00420168067227,,,,,,,,,,,,,,0.00420168067227,0.00420168067227,0.00420168067227,,,,0.00420168067227,,,,0.0504201680672,,0.00420168067227,,,,,,0.0126050420168,,,,,,,,,,,,,,,,,,,0.00420168067227,,,,,,,,,,
336,G0400130111402,495,,0.0040404040404,,,,0.0020202020202,,,0.0020202020202,,,,,,,,,,,,0.0020202020202,0.0040404040404,,,,,,,0.0040404040404,,,,,,,,0.0020202020202,0.0020202020202,,,0.0020202020202,,,0.0020202020202,,0.0020202020202,,,,0.0040404040404,0.0020202020202,,,0.0020202020202,,,0.0020202020202,,,,0.0020202020202,,,,,0.0040404040404,,,0.0020202020202,,,0.00808080808081,,,,,,,0.0040404040404,0.0020202020202,,0.0020202020202,,0.0020202020202,,,,,0.0020202020202,,,0.0020202020202,0.0020202020202,,,,0.0020202020202,0.0040404040404,,,,,,,,,,,,,,,,0.0020202020202,,,,,,0.0040404040404,,0.0020202020202,,,,,,,,,,,0.0020202020202,,0.0040404040404,,,,,,,,,0.0222222222222,,,,,,,,0.010101010101,,,0.0020202020202,,,,,,,,,,,0.0020202020202,,,,,,,,,,,0.0020202020202,,,,
337,G0400130111501,218,,,0.0045871559633,,,,,,,,,,0.0045871559633,0.00917431192661,0.0137614678899,,0.0045871559633,,,,,0.0045871559633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00917431192661,,,,,,,,,,,,,,0.0045871559633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045871559633,0.00917431192661,,,,,,,,0.00917431192661,,,,,,0.0045871559633,,,,,,,,,,,,,,,,,,,,,,,0.0045871559633,0.0183486238532,,,,,,,,0.00917431192661,,,,,,,,,,,0.0045871559633,,,,0.0045871559633,,,,,,,,,,,,,,
338,G0400130111502,613,,,0.00163132137031,0.00163132137031,,,,0.00326264274062,0.00326264274062,,,,,0.00326264274062,0.00489396411093,,,,,,0.00326264274062,0.00163132137031,,,,,,,,0.00163132137031,,,,,,,0.00163132137031,,0.00163132137031,,,0.00163132137031,,,,,,,,0.00163132137031,,,,,0.00163132137031,,,,,0.00163132137031,,0.00163132137031,,,,0.00163132137031,,,,,,0.00326264274062,,,,,,0.00163132137031,,,,0.00163132137031,,,0.00163132137031,,,0.00163132137031,0.00163132137031,,,,,,,0.00163132137031,,,,0.00163132137031,,0.00163132137031,,,,0.00326264274062,,,,,,0.00163132137031,,0.00489396411093,,,,,,0.00489396411093,,,,,,,,0.00163132137031,,0.00163132137031,,,0.00163132137031,0.00163132137031,0.00326264274062,,,0.00163132137031,,,,,,0.0146818923328,,0.00163132137031,,,0.00163132137031,,,0.00652528548124,,,,,,0.00163132137031,,,,,,,,,,,,,,,,,,,0.00163132137031,,,,
339,G0400130111601,357,,,,,,,,,0.00280112044818,,,,,,,,,,,,0.00280112044818,,,,,,,,,,,,,,,,,,,,,0.00280112044818,,,,,,,,,,0.00280112044818,,,,,,,,,,0.00280112044818,,,,,,,,,,0.00560224089636,,,,,,,0.00280112044818,,,,,,,,,,,,,0.00280112044818,,0.00280112044818,0.00280112044818,,,,,,,,,,,,,,,,,,,0.00560224089636,,,,,,0.00280112044818,,,,,,,,,,,,,,,,,,,,,,,,0.00840336134454,,,,,,,,0.00280112044818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,G0400130111602,963,,,,,,,0.00103842159917,,,,,,,0.00103842159917,0.00207684319834,,0.00103842159917,,,,0.00103842159917,0.00311526479751,,,,,,,,,,,,,,,0.00103842159917,,,,,0.00103842159917,,0.00103842159917,,0.00103842159917,,,,,,,,,0.00623052959502,,0.00103842159917,,,,,,,,,,0.00103842159917,,,,,0.00415368639668,,,,,,,,,,,,,0.00623052959502,,,,,,,0.00103842159917,,,,,,,,0.00103842159917,,,,,,0.00103842159917,,,,,0.00103842159917,,,0.00830737279335,,,,,0.00103842159917,0.00103842159917,,,,,,,,,,0.00103842159917,0.00103842159917,,0.00103842159917,,0.00103842159917,,,0.00103842159917,,,,,,0.0114226375909,,0.00103842159917,0.00103842159917,,,,,0.00207684319834,0.00103842159917,,0.00103842159917,,,,,,,,,,,,,,,,,0.00103842159917,,,,,,,,,
